Brand,data,
NISSAN,"నిస్సాన్ మోటార్ కంపెనీ, లిమిటెడ్ ఇది జపనీస్ బహుళజాతి ఆటోమొబైల్ తయారీ సంస్థ . దీని  ప్రధాన కార్యాలయం   జపాన్లోని యోకోహామాలోని నిషి-కు లో ఉంది.ఇది  వాహనాలను నిస్సాన్, ఇన్ఫినిటీ , డాట్సన్ బ్రాండ్ల క్రింద అమ్ముతుంది  (నిస్మో లేబుల్ చేయబడిన అంతర్గత పనితీరు ట్యూనింగ్ ఉత్పత్తులతో). ఈ సంస్థ దాని పేరును నిస్సాన్ జైబాట్సుగా గుర్తించింది, దీనిని ఇప్పుడు నిస్సాన్ గ్రూప్ అని పిలుస్తారు.\n1999 సంవత్సరం నుండి, నిస్సాన్ రెనాల్ట్-నిస్సాన్-మిట్సుబిషి కూటమి  (మిట్సుబిషి 2016 సంవత్సరంలో చేరడం) లో భాగంగా ఉంది. నిస్సాన్ , జపాన్ మిట్సుబిషి మోటార్స్ , ఫ్రాన్స్  రెనాల్ట్  మధ్య భాగస్వామ్యం ఉంది. టయోటా, జనరల్ మోటార్స్, వోక్స్వ్యాగన్ గ్రూప్, హ్యుందాయ్ మోటార్ గ్రూప్, ఫోర్డ్ తరువాత 2013 సంవత్సరంలో నిస్సాన్ ప్రపంచంలో ఆరవ అతిపెద్ద వాహన తయారీ సంస్థ. రెనాల్ట్-నిస్సాన్  కూటమి   కలిపి తీసుకుంటే  ఇది ప్రపంచంలో నాల్గవ అతిపెద్ద వాహన తయారీ సంస్థ . చైనా, రష్యా, మెక్సికోలలో నిస్సాన్ ప్రముఖ జపనీస్ బ్రాండ్. 2014 సంవత్సరంలో, నిస్సాన్ ఉత్తర అమెరికాలో అతిపెద్ద కార్ల తయారీ సంస్థ.",
PORSCHE,"పార్శ్  ఎజి ఒక  ఆటోమొబైల్ తయారీ సంస్థ. ఇది   అధిక పనితీరు,నైపుణ్యం కలిగిన  స్పోర్ట్స్ కార్లు, ఎస్.యు.వి , సెడాన్లను తయారు చేస్తుంది.  పార్శ్  ఎజి ప్రధాన కార్యాలయం స్టట్గార్ట్ లో ఉంది,ఈ సంస్థ వోక్స్ వ్యాగన్ ఎజి యాజమాన్యంలో ఉంది, దీని నియంత్రణ వాటా పార్శ్ ఆటోమొబిల్ హోల్డింగ్ ఎస్ఈ యాజమాన్యంలో ఉంది. పార్శ్  ప్రస్తుత వరుసలో 718 బాక్స్ స్టర్ర్/కేమన్, 911, పనామెరా, మాకన్, కాయెన్, టేకాన్లు ఉన్నాయి.",
PREMIER,"ప్రీమియర్ లిమిటెడ్ ( ది ప్రీమియర్ ఆటోమొబైల్స్ లిమిటెడ్) ఇది భారతదేశంలోని ముంబైలో ఉన్న వాహనాల తయారీ సంస్థ . ఈ సంస్థ వాల్‌చంద్ గ్రూప్ యాజమాన్యంలో ఉంది. వాల్‌చంద్ హిరాచంద్ 1944 సంవత్సరంలో సర్. ఎం. విశ్వేశ్వరయ్య ప్రోత్సాహం, మద్దతుతో ప్రీమియర్ ఆటోమొబైల్స్ లిమిటెడ్ (పిఎఎల్) ను స్థాపించారు.. అక్టోబర్ 1947 సంవత్సరంలో ప్రీమియర్ లిమిటెడ్ మొట్టమొదటి భారతీయులు తయారు చేసిన ట్రక్కులు ,కార్లు స్వేచ్ఛా భారత వీధుల్లోకి వచ్చాయి. ప్రీమియర్ భారతీయ కార్ల మార్కెట్ను  పాలించిన ప్రీమియర్ పద్మినికి ప్రసిద్ది చెందింది. దీనికి  ప్రజాదరణ 1970, 80 సంవత్సరంలలో గరిష్టస్థాయికి చేరుకుంది.",
RAM,"రామ్ ట్రక్స్ ని  ర్యామ్( రామ్ ట్రక్ డివిజన్ )అని పిలుస్తారు. ఇది లైట్ టు మిడ్-వెయిట్ కమర్షియల్ వెహికల్స్,స్టెలాంటిస్ ( ఫియట్ క్రిస్లర్ ఆటోమొబైల్స్) అమెరికన్ బ్రాండ్ విభాగం. ఇది 2010 సంవత్సరంలో డాడ్జ్ నుండి రామ్ పికప్ లైన్ ట్రక్కుల పేరును ఉపయోగించి స్థాపించబడింది. రామ్ ట్రక్స్ లోగోను మొదట డాడ్జ్ లోగోగా ఉపయోగించారు. రామ్ 'క్లాసిక్' ట్రక్కులను మిచిగాన్లోని వారెన్లోని వారెన్ ట్రక్ ప్లాంట్ వద్ద ,మెక్సికోలోని సాల్టిల్లోని సాల్టిల్లో ప్లాంట్ వద్ద తయారు చేస్తారు. మిచిగాన్‌లోని స్టెర్లింగ్ హైట్స్‌లోని స్టెర్లింగ్ హైట్స్ అసెంబ్లీలో కొత్త సిరీస్ రామ్ పికప్‌లు తయారు చేయబడ్డాయి. ఈ బ్రాండ్ మొదటి  నుండి, 'గట్స్. గ్లోరీ. రామ్' అనే నినాదాన్ని ఉపయోగించింది.",
RENAULT,"గ్రూప్ రెనాల్ట్( ఇంగ్లీషులో రెనాల్ట్ గ్రూప్ అని కూడా పిలుస్తారు; చట్టబద్ధంగా రెనాల్ట్ ఎస్.ఎ. )ఒక ఫ్రెంచ్ బహుళజాతి ఆటోమొబైల్ తయారీ సంస్థ .ఇది 1899 సంవత్సరంలో స్థాపించబడింది. ఈ సంస్థ అనేక రకాల కార్లు, వ్యాన్లను ఉత్పత్తి చేస్తుంది. గతంలో ట్రక్కులు, ట్రాక్టర్లు, ట్యాంకులు, బస్సులు / కోచ్‌లు, విమానం ,విమాన ఇంజిన్లు ,ఆటోరైల్ వాహనాలను తయారు చేసింది.\nఆర్గనైజేషన్ ఇంటర్నేషనల్ డెస్ కన్స్ట్రక్టర్స్ డి ఆటోమొబైల్స్ ప్రకారం, 2016 సంవత్సరంలో రెనాల్ట్ ఉత్పత్తి పరిమాణంలో ప్రపంచంలో తొమ్మిదవ అతిపెద్ద ఆటోమేకర్. 2017 సంవత్సరం నాటికి, రెనాల్ట్-నిస్సాన్-మిట్సుబిషి కూటమి  ప్రపంచంలో అతిపెద్ద  తేలికపాటి వాహనాల అమ్మకందారుగా మారింది.",
ROLLS-ROYCE,"రోల్స్ రాయిస్ మోటార్ కార్స్ లిమిటెడ్ బ్రిటిష్ లగ్జరీ ఆటోమొబైల్ తయారీ సంస్థ. రోల్స్ రాయిస్ మోటార్స్ కార్స్ లిమిటెడ్ ప్రత్యేక రోల్స్ రాయిస్ బ్రాండెడ్ మోటారు కార్ల తయారీదారు.\nరోల్స్ రాయిస్ బ్రాండ్ 1906 సంవత్సరం నుండి ఉపయోగంలో ఉన్నప్పటికీ, బి.ఎమ్.డబ్ల్యు ఎజి కి రోల్స్ రాయిస్ మోటార్ కార్స్  అనుబంధ సంస్థగా ఉంది, తరువాత వోక్స్ వ్యాగన్ ఎజికి అనుబంధ సంస్థగా ఉన్న బెంట్లీ మోటార్స్ లిమిటెడ్ రోల్స్ రాయిస్ మోటార్స్ కు ప్రత్యక్ష వారసుడు, బి.ఎమ్.డబ్ల్యు నియంత్రిత సంస్థ రోల్స్ రాయిస్ బ్రాండ్ కింద కార్లను ఉత్పత్తి చేయడం ప్రారంభించింది.\nరోల్స్ రాయిస్ ఫాంటమ్ నాలుగు-డోర్ల సెడాన్ 2003 సంవత్సరంలో అమ్మకం కోసం అందించిన మొదటి ఉత్పత్తి. అప్పటి నుండి, కంపెనీ  విస్తరించిన వీల్‌బేస్, రెండు-డోర్ల కూపే , ఫాంటమ్ సెడాన్ కన్వర్టిబుల్ వెర్షన్‌లు ,చిన్న ఘోస్ట్ నాలుగు-డోర్ల సెడాన్, వ్రైత్ రెండు-డోర్ల కూపే, డాన్ కన్వర్టిబుల్ , కుల్లినన్ ఎస్‌యువి చేర్చడానికి కంపెనీ తన ఉత్పత్తి శ్రేణిని విస్తరించింది.",
SKODA,"స్కోడా ఆటో ఎ.ఎస్( స్కోడా) ఇది చెక్ ఆటోమొబైల్ తయారీ సంస్థ,ఇది 1895 సంవత్సరంలో లౌరిన్ & క్లెమెంట్‌గా స్థాపించబడింది.దీని  ప్రధాన కార్యాలయం చెక్ రిపబ్లిక్‌లోని మ్లాడే బోలెస్లావ్‌లో ఉంది.1925 సంవత్సరంలో లౌరిన్ &క్లెమెంట్ ను పారిశ్రామిక సమ్మేళన సంస్థ స్కోడా వర్క్స్ కొనుగోలు చేసింది. ఇది 1948 సంవత్సరంలో ప్రభుత్వ యాజమాన్యంలోకి వచ్చింది. 1991  సంవత్సరం తరువాత ఇది క్రమంగా జర్మన్ వోక్స్వ్యాగన్ గ్రూపుకు ప్రైవేటీకరించబడింది, 1994 సంవత్సరంలో అనుబంధ సంస్థగా, 2000 సంవత్సరంలో పూర్తిగా స్వంత సంస్థగా  ఉంది. స్కోడా ఆటోమొబైల్స్ 100 దేశాలకు పైగా అమ్ముడవుతున్నాయి . 2018 సంవత్సరంలో మొత్తం ప్రపంచ అమ్మకాలు 1.25 మిలియన్ యూనిట్లకు చేరుకున్నాయి. 2017 నాటికి, పార్శ్  తరువాత వోక్స్వ్యాగన్ ఎజి బ్రాండ్లలో స్కోడా లాభం రెండవ స్థానంలో ఉంది. ",
SMART FORTWO,"స్మార్ట్ ఫోర్ట్‌వో అనేది రియర్ -ఇంజిన్, రియర్-వీల్-డ్రైవ్, 2-ప్యాసింజర్ హ్యాచ్‌బ్యాక్ మైక్రోకార్, దీనిని 1998 సంవత్సరంలో ప్రవేశపెట్టిన జర్మన్ బహుళజాతి డైమ్లెర్ ఎజి స్మార్ట్ డివిజన్ తయారు చేసి  విక్రయించింది . ఇప్పుడు దాని మూడవ తరంలో ఉంది.\nమొదటి తరం 1998 సంవత్సరం పారిస్ మోటార్ షోలో ప్రవేశపెట్టిన డబ్ల్యు450 బిల్డ్ సిరీస్‌గా అంతర్గతంగా నియమించబడింది. డబ్ల్యు451 బిల్డ్ సిరీస్‌ను 2006 సంవత్సరం  బోలోగ్నా మోటార్ షోలో ప్రవేశపెట్టారు. మూడవ తరం ఫోర్ట్‌వో (2014–) అంతర్గతంగా సి453 బిల్డ్ సిరీస్‌గా నియమించబడింది, ప్రపంచవ్యాప్తంగా జూలై 16, 2014 సంవత్సరంలో బెర్లిన్‌లోని టెంపోడ్రోమ్‌లో ప్రారంభమైంది, దీనికి దగ్గరి సంబంధం ఉన్న నాలుగు-డోర్ల వెర్షన్, స్మార్ట్ ఫోర్ఫోర్, మూడవ తరం రెనాల్ట్ ట్వింగోతో అదే  వేదిక, ఇంజిన్లను సహ-అభివృద్ధి చేసిపంచుకుంది.",
SUBARU,"ఫ్లాట్ ఫారంసుబారు అనేది జపనీస్ రవాణా సమ్మేళనం సుబారు కార్పొరేషన్ ( ఫుజి హెవీ ఇండస్ట్రీస్) ఆటోమొబైల్ తయారీ విభాగం, ఇది 2017 సంవత్సరంలో ప్రపంచవ్యాప్తంగా ఉత్పత్తిలో  ఇరవైఒకటి వ  అతిపెద్ద వాహన తయారీదారు.\nసుబారు కార్లు 1500 సిసి కంటే ఎక్కువ వాహనాల్లో బాక్సర్ ఇంజిన్ లేఅవుట్ వాడకానికి ప్రసిద్ది చెందాయి. సిమెట్రిక్ ఆల్ వీల్ డ్రైవ్ డ్రైవ్-ట్రైన్ లేఅవుట్ 1972 సంవత్సరంలో ప్రవేశపెట్టబడింది. రెండూ 1996 సంవత్సరం నాటికి చాలా మార్కెట్లలో మధ్య-పరిమాణం(మిడ్-సైజ్)  ,చిన్న కార్లకు ప్రామాణిక పరికరాలుగా మారాయి. ఏకైక మినహాయింపు బిఆర్జెడ్, టయోటాతో భాగస్వామ్యం ద్వారా 2012 సంవత్సరంలో ప్రవేశపెట్టబడింది, ఇది బాక్సర్ ఇంజిన్ ను రియర్ వీల్ డ్రైవ్ తో జత చేస్తుంది. సుబారు వారి ప్యాసింజర్ కార్ల టర్బోఛార్జ్డ్ వెర్షన్ లను, డబ్ల్యుఆర్ఎక్స్, లెగసీ, అవుట్‌బ్యాక్ ఎక్స్‌టి, అసెంట్ ,గతంలో లెగసీ జిటి ,ఫారెస్టర్ ఎక్స్‌టిలను కూడా అందిస్తుంది.",
TATA,"టాటా మోటార్స్ లిమిటెడ్ అనేది భారతీయ బహుళజాతి ఆటోమోటివ్ తయారీ సంస్థ.  దీని ప్రధాన కార్యాలయం భారతదేశంలోని మహారాష్ట్రలోని ముంబైలో ఉంది.  ఇది టాటా గ్రూప్ లో భాగం. ఈ కంపెనీ ప్యాసింజర్ కార్లు, ట్రక్కులు, వ్యాన్ లు, కోచ్ లు, బస్సులు, స్పోర్ట్స్ కార్లు, నిర్మాణ పరికరాలు , సైనిక వాహనాలను ఉత్పత్తి చేస్తుంది. టాటా మోటార్స్ 1988 సంవత్సరంలో టాటామొబైల్ ప్రారంభించడంతో ప్యాసింజర్ వేహికల్ మార్కెట్లోకి ప్రవేశించింది, తరువాత 1991 సంవత్సరంలో టాటా సియెర్రా ప్రవేశించింది. 1998 సంవత్సరంలో టాటా మొట్టమొదటి పూర్తి స్వదేశీ భారతీయ ప్రయాణీకుల కారు ఇండికాను విడుదల చేసింది.  2008 సంవత్సరంలో ప్రపంచంలోనే అత్యంత చౌకైన కారు అయిన టాటా నానోను విడుదల  చేసింది. టాటా మోటార్స్ 2004 సంవత్సరంలో దక్షిణ కొరియా ట్రక్ తయారీదారు డేవూ కమర్షియల్ వెహికల్స్ కంపెనీని, 2008 సంవత్సరంలో ఫోర్డ్ నుంచి జాగ్వార్ ల్యాండ్ రోవర్ ను కొనుగోలు చేసింది.",
TESLA,"టెస్లా, ఇన్కార్పొరేటెడ్ . కాలిఫోర్నియాలోని పాలో ఆల్టోలో ఉన్న ఒక అమెరికన్ ఎలక్ట్రిక్ వాహనం ,క్లీన్ ఎనర్జీ సంస్థ. టెస్లా  ప్రస్తుత ఉత్పత్తులలో ఎలక్ట్రిక్ కార్లు, ఇంటి నుండి గ్రిడ్-స్థాయికి బ్యాటరీ శక్తి నిల్వ, సౌర ఫలకాలు , సౌర పైకప్పు పలకలు, అలాగే ఇతర సంబంధిత ఉత్పత్తులు,సేవలు ఉన్నాయి. 2020 సంవత్సరంలో, టెస్లా ప్లగ్-ఇన్, బ్యాటరీ ఎలక్ట్రిక్ ప్యాసింజర్ కార్ విభాగాలలో అత్యధిక అమ్మకాలను కలిగి ఉంది.  ప్లగ్-ఇన్ మార్కెట్లో 16% (ఇందులో ప్లగ్-ఇన్ హైబ్రిడ్లను కలిగి ఉంది) , 23% బ్యాటరీ-ఎలక్ట్రిక్ (పూర్తిగా విద్యుత్) మార్కెట్ను స్వాధీనం చేసుకుంది .జూలై 2003 సంవత్సరంలో మార్టిన్ ఎబెర్హార్డ్ , మార్క్ టార్పెన్నింగ్ చేత టెస్లా మోటార్స్ గా స్థాపించబడినది .  ఈ సంస్థకు  ఆవిష్కర్త , ఎలక్ట్రికల్ ఇంజనీర్ నికోలా టెస్లాకు నివాళిగా టెస్లా పేరు పెట్టారు.. ప్రారంభ రోజుల్లో ఎక్కువ నిధులు సమకూర్చిన ఎలోన్ మస్క్ 2008 సంవత్సరం నుండి సీఈఓగా పనిచేశారు. మస్క్ ప్రకారం, టెస్లా  ఉద్దేశ్యం ఎలక్ట్రిక్ వాహనాలు, సౌర శక్తి ద్వారా పొందిన స్థిరమైన రవాణా , శక్తికి తరలింపును వేగవంతం చేయడానికి సహాయపడుతుంది. టెస్లా తన మొదటి కార్ మోడల్ రోడ్‌స్టర్‌ను 2009 సంవత్సరంలో ఉత్పత్తి చేయడం ప్రారంభించింది. దీని తరువాత 2012 సంవత్సరంలో మోడల్ ఎస్ సెడాన్, 2015 సంవత్సరంలో మోడల్ ఎక్స్ ఎస్‌యువి, 2017 సంవత్సరంలో అధిక వాల్యూమ్ మోడల్ 3 సెడాన్ , 2020 సంవత్సరంలో మోడల్ వై క్రాస్ఓవర్ ఉన్నాయి. మోడల్ 3 ప్రపంచంలోనే అత్యధికంగా అమ్ముడైన ప్లగ్-ఇన్ ఎలక్ట్రిక్ కారు, 2020 సంవత్సరం డిసెంబర్ నాటికి 800,000 కన్నా ఎక్కువ పంపిణీ చేయబడింది. టెస్లా ప్రపంచ వాహన అమ్మకాలు 2020 సంవత్సరంలో 499,550 యూనిట్లు,మునుపటి సంవత్సరం పోలిస్తే 35.8% పెరుగుదల. 2020 సంవత్సరంలో కంపెనీ ఉత్పత్తి చేసిన 1 మిలియన్ ఎలక్ట్రిక్ కార్ల మార్కును అధిగమించింది . సీఈఓ ఎలోన్ మస్క్  ప్రకటనలు, చర్యల నుండి తలెత్తిన అనేక వ్యాజ్యాలు , వివాదాలు, సృజనాత్మక అకౌంటింగ్, విజిల్బ్లోయర్ ప్రతీకారం, కార్మికుల హక్కుల ఉల్లంఘన, వారి ఉత్పత్తులతో పరిష్కరించబడని ప్రమాదకరమైన సాంకేతిక సమస్యలు  వివాదాలకు దారితీసింది.",
TOYOTA,"టయోటా మోటార్ కార్పొరేషన్ ని టయోటా అని పిలుస్తారు, ఇది జపనీస్ బహుళజాతి ఆటోమోటివ్ తయారీ సంస్థ. దీని ప్రధాన కార్యాలయం  జపాన్ లోని ఐచిలోని టయోటాలో ఉంది . దీనిని కిచిరో టొయోడా స్థాపించి , 1937 సంవత్సరం ఆగస్టు 28న విలీనం చేశారు. టయోటా ప్రపంచంలోని అతిపెద్ద ఆటోమొబైల్ తయారీదారులలో ఒకటి, అమ్మకాల ఆధారంగా దాని అనుబంధ సంస్థలను కలిగి ఉంది.ఇది 2012 సంవత్సరం నుండి  టయోటా సంవత్సరానికి 10 మిలియన్లకు పైగా వాహనాలను ఉత్పత్తి చేసి  ప్రపంచంలోని మొట్టమొదటి ఆటోమొబైల్ తయారీదారుగా ఉంది. ఇది దాని 200 మిలియన్ల  వాహన  ఉత్పత్తిని కూడా నివేదించింది. జూలై 2014 సంవత్సరం నాటికి, టయోటా మార్కెట్ క్యాపిటలైజేషన్ ,ఆదాయం ద్వారా జపాన్ లో అతిపెద్ద లిస్టెడ్ కంపెనీగా ఉంది.",
VOLKSWAGEN,"వోక్స్ వ్యాగన్ 1937 సంవత్సరంలో జర్మన్ లేబర్ ఫ్రంట్ చేత స్థాపించబడింది. ఇది జర్మన్ మోటారు వాహన తయారీ సంస్థ, ఐకానిక్ బీటిల్ కు ప్రసిద్ది చెందింది. దీని ప్రధాన కార్యాలయం వోల్ఫ్స్బర్గ్లో ఉంది.ఇది వోక్స్ వ్యాగన్ గ్రూప్  ప్రధాన బ్రాండ్.  ఇది 2016,2017 సంవత్సరాల్లో ప్రపంచవ్యాప్త అమ్మకాల ద్వారా అతిపెద్ద కార్ల తయారీదారు . ఈ గ్రూపు అతిపెద్ద మార్కెట్ చైనాలో ఉంది, ఇది అమ్మకాలు,లాభాలలో 40% అందిస్తుంది. వోక్స్ వ్యాగన్  ప్రసిద్ధ నమూనాలు గోల్ఫ్, జెట్టా, పాసాట్, అట్లాస్, టిగువాన్లు ఉన్నాయి. జర్మన్ లో  వోల్క్ అంటే  'ప్రజలు' , అందువలన వోక్స్ వ్యాగన్ కి  'ప్రజల కారు' అని పేరొచ్చింది.",
VOLVO,"వోల్వో గ్రూప్  ఒక  స్వీడిష్ బహుళజాతి తయారీ సంస్థ. దీని   ప్రధాన కార్యాలయం  గోథెన్‌బర్గ్‌లో ఉంది. ట్రక్కులు, బస్సులు ,నిర్మాణ పరికరాల ఉత్పత్తి, పంపిణీ, అమ్మకం దాని ప్రధాన కార్యాచరణ. అయితే, వోల్వో సముద్ర, పారిశ్రామిక డ్రైవ్ వ్యవస్థలు, ఆర్థిక సేవలను కూడా సరఫరా చేస్తుంది. 2016 సంవత్సరంలో, ఇది హెవీ డ్యూటీ ట్రక్కుల తయారీలో ప్రపంచంలో రెండవ అతిపెద్ద సంస్థ. ఆటోమొబైల్ తయారీదారు వోల్వో కార్స్, గోథెన్‌బర్గ్‌లో కూడా ఉన్నాయి.  ఇది 1999 సంవత్సరం వరకు ఫోర్డ్ మోటార్ కంపెనీకి విక్రయించబడే వరకు ఎబి వోల్వోలో భాగంగా ఉంది.\n2010 సంవత్సరం నుండి ఇది చైనీస్ బహుళజాతి ఆటోమోటివ్ సంస్థ గీలీ హోల్డింగ్ గ్రూప్ యాజమాన్యంలో ఉంది. ఎబి వోల్వో , వోల్వో కార్స్ రెండూ వోల్వో  లోగోను పంచుకుంటూ స్వీడన్ లో వోల్వో మ్యూజియంను నడపడానికి సహకరిస్తాయి.ఈ సంస్థ మొట్టమొదట 1935 సంవత్సరంలో స్టాక్ హోమ్ స్టాక్ ఎక్స్ఛేంజ్ లో జాబితా చేయబడింది. 1985 సంవత్సరం నుండి 2007 సంవత్సరం వరకు నాస్డాక్ సూచీలలో ఉంది.",
